2025-07-01 15:37:24.314 [info] 2025/07/01 15:37:24 maxprocs: Leaving GOMAXPROCS=12: CPU quota undefined
2025-07-01 15:37:25.614 [info] I0701 15:37:25.614374 34598 main.go:602] Setting GOMAXPROCS to 4
2025-07-01 15:37:25.630 [info] I0701 15:37:25.630426 34598 main.go:817] Starting language server process with pid 34598
2025-07-01 15:56:07.049 [info] E0701 15:56:07.048877 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:08.056 [info] E0701 15:56:08.056433 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:09.063 [info] E0701 15:56:09.063462 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:10.070 [info] E0701 15:56:10.070066 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:11.078 [info] E0701 15:56:11.078418 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:12.083 [info] E0701 15:56:12.083217 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:13.091 [info] E0701 15:56:13.091474 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:14.098 [info] E0701 15:56:14.098240 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:15.104 [info] E0701 15:56:15.104236 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:16.113 [info] E0701 15:56:16.113491 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:17.118 [info] E0701 15:56:17.118810 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:18.125 [info] E0701 15:56:18.124943 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:19.131 [info] E0701 15:56:19.131121 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:20.138 [info] E0701 15:56:20.138605 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:21.148 [info] E0701 15:56:21.147954 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:22.153 [info] E0701 15:56:22.153580 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:23.161 [info] E0701 15:56:23.161252 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:24.166 [info] E0701 15:56:24.166475 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:25.173 [info] E0701 15:56:25.173709 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:26.182 [info] E0701 15:56:26.182161 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:27.187 [info] E0701 15:56:27.187009 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:28.195 [info] E0701 15:56:28.195707 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:29.203 [info] E0701 15:56:29.202924 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:30.209 [info] E0701 15:56:30.209168 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:31.217 [info] E0701 15:56:31.217262 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:32.222 [info] E0701 15:56:32.222754 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:33.229 [info] E0701 15:56:33.229534 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:34.236 [info] E0701 15:56:34.236223 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:35.243 [info] E0701 15:56:35.243202 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:36.252 [info] E0701 15:56:36.251915 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:37.258 [info] E0701 15:56:37.257863 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:38.264 [info] E0701 15:56:38.264009 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:39.271 [info] E0701 15:56:39.271105 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:40.277 [info] E0701 15:56:40.277440 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:41.288 [info] E0701 15:56:41.288534 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:42.295 [info] E0701 15:56:42.295440 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:43.303 [info] E0701 15:56:43.303349 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:44.312 [info] E0701 15:56:44.312489 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:45.318 [info] E0701 15:56:45.318338 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:46.326 [info] E0701 15:56:46.326417 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:47.331 [info] E0701 15:56:47.331055 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:48.338 [info] E0701 15:56:48.337718 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:49.345 [info] E0701 15:56:49.345605 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:50.353 [info] E0701 15:56:50.353309 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:51.364 [info] E0701 15:56:51.364201 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:52.369 [info] E0701 15:56:52.369159 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:53.375 [info] E0701 15:56:53.374950 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:54.381 [info] E0701 15:56:54.381616 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:55.388 [info] E0701 15:56:55.388057 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:56.399 [info] E0701 15:56:56.399497 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:57.405 [info] E0701 15:56:57.404851 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:58.412 [info] E0701 15:56:58.411879 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:56:59.417 [info] E0701 15:56:59.417547 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:00.424 [info] E0701 15:57:00.424166 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:01.432 [info] E0701 15:57:01.432794 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:02.438 [info] E0701 15:57:02.438081 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:03.447 [info] E0701 15:57:03.446756 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:04.454 [info] E0701 15:57:04.454057 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:05.461 [info] E0701 15:57:05.461539 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:06.469 [info] E0701 15:57:06.469357 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:07.475 [info] E0701 15:57:07.475293 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:08.482 [info] E0701 15:57:08.481792 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:09.488 [info] E0701 15:57:09.488139 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:10.495 [info] E0701 15:57:10.495565 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:11.506 [info] E0701 15:57:11.505838 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:12.511 [info] E0701 15:57:12.511263 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:13.518 [info] E0701 15:57:13.517802 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:14.524 [info] E0701 15:57:14.524088 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:15.532 [info] E0701 15:57:15.532247 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:16.542 [info] E0701 15:57:16.542281 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:17.550 [info] E0701 15:57:17.550170 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:57:18.556 [info] E0701 15:57:18.556464 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
